ID;DEPARTURE;ORIGIN;DESTINATION
1040;00:09:29;E_82607284;S_545413229_T_61615192_FRef
1041;00:09:30;E_01;S_82611857_T_62946995_toRef
1042;00:09:30;E_545413229_T_61615192_toRef;S_82607720
1043;00:09:30;E_876550037;S_82607700
1044;00:09:31;E_881234027;S_800028683_T_704007186_FRef
1045;00:09:32;E_82607718;S_82607700
1046;00:09:33;E_1070389113_T_1085062159_FRef;S_82612072
1047;00:09:34;E_82607369_T_549690291_FRef;S_01
1048;00:09:34;E_876550037;S_82607798
1049;00:09:34;E_881234027;S_82611865
1050;00:09:35;E_1073571631;S_82607369_T_549690291_toRef
1051;00:09:36;E_01;S_1070389113_T_1085062159_toRef
1052;00:09:36;E_82607284;S_762997770_T_549690255_FRef
1053;00:09:36;E_82607718;S_82612072
1054;00:09:37;E_545413229_T_61615192_toRef;S_01
1055;00:09:37;E_881234027;S_800028683_T_704007186_FRef
1056;00:09:38;E_01;S_82611865
1057;00:09:38;E_876550037;S_1070389113_T_1085062159_toRef
1058;00:09:39;E_545413229_T_61615192_toRef;S_762997770_T_549690255_FRef
1059;00:09:39;E_82607718;S_543466840_T_58307472_FRef
1060;00:09:39;E_881234027;S_82611865
1061;00:09:41;E_82607727;S_545413229_T_61615192_FRef
1062;00:09:42;E_01;S_82611865
1063;00:09:42;E_545413229_T_61615192_toRef;S_82607707_T_58231974_toRef
1064;00:09:43;E_762997770_T_549690255_toRef;S_1070389113_T_1085062159_toRef
1065;00:09:44;E_82607284;S_1070389113_T_1085062159_toRef
1066;00:09:44;E_82607718;S_82607369_T_549690291_toRef
1067;00:09:44;E_881234027;S_545413229_T_61615192_FRef
1068;00:09:45;E_01;S_800028683_T_704007186_FRef
1069;00:09:45;E_545413229_T_61615192_toRef;S_82607720
1070;00:09:45;E_876550037;S_1035659569
1071;00:09:46;E_1073571631;S_82611857_T_62946995_toRef
1072;00:09:46;E_82607718;S_82611865
1073;00:09:46;E_826832663;S_82611819
1074;00:09:47;E_01;S_1073547799
1075;00:09:47;E_545413229_T_61615192_toRef;S_1035659569
1076;00:09:47;E_82607284;S_543466840_T_58307472_FRef
1077;00:09:47;E_82607707_T_58231974_FRef;S_545413229_T_61615192_FRef
1078;00:09:47;E_82611957;S_82607798
1079;00:09:48;E_82607718;S_82607798
1080;00:09:48;E_82643134;S_545413229_T_61615192_FRef
1081;00:09:49;E_1070389113_T_1085062159_FRef;S_82612072
1082;00:09:49;E_762997770_T_549690255_toRef;S_762997770_T_549690255_FRef
1083;00:09:50;E_543466840_T_58307472_toRef;S_82612072
1084;00:09:50;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
1085;00:09:50;E_762997770_T_549690255_toRef;S_82607700
1086;00:09:51;E_1067024224;S_1070389113_T_1085062159_toRef
1087;00:09:52;E_01;S_82612072
1088;00:09:52;E_1070389113_T_1085062159_FRef;S_82611857_T_62946995_toRef
1089;00:09:52;E_82607284;S_543466840_T_58307472_FRef
1090;00:09:52;E_82607727;S_82607700
1091;00:09:52;R_82643117;R_82611805
1092;00:09:53;E_1067024224;S_01
1093;00:09:53;E_881234027;S_800028683_T_704007186_FRef
1094;00:09:53;R_82607703;S_82607707_T_58231974_toRef
1095;00:09:54;E_1073571631;S_543466840_T_58307472_FRef
1096;00:09:55;E_545413229_T_61615192_toRef;S_1070389113_T_1085062159_toRef
1097;00:09:55;E_82607284;S_01
1098;00:09:57;E_881234027;S_82607798
1099;00:09:58;E_01;S_01
1100;00:09:58;E_545413229_T_61615192_toRef;S_1035659569
1101;00:09:58;E_876550037;S_82611865
1102;00:09:59;E_82607284;S_826832662
1103;00:09:59;E_82607718;S_82611819
1104;00:09:59;E_881234027;S_82612072
1105;00:10:00;C_82607756;S_800028683_T_704007186_FRef
1106;00:10:01;E_82607284;S_82611857_T_62946995_toRef
1107;00:10:01;E_82607718;S_1035659569
1108;00:10:02;E_545413229_T_61615192_toRef;S_01
1109;00:10:02;E_82607284;S_82607700
1110;00:10:02;E_82607727;S_82611819
1111;00:10:02;E_876550037;S_82611857_T_62946995_toRef
1112;00:10:03;E_1067024224;S_82611819
1113;00:10:04;E_82607718;S_82612072
1114;00:10:04;E_881234027;S_543466840_T_58307472_FRef
1115;00:10:04;R_82643094;C_82607875
1116;00:10:05;E_545413229_T_61615192_toRef;S_1035659569
1117;00:10:05;R_82611899;S_826832662
1118;00:10:06;E_82607284;S_545413229_T_61615192_FRef
1119;00:10:07;E_01;S_82607700
1120;00:10:07;E_1070389113_T_1085062159_FRef;S_1070389113_T_1085062159_toRef
1121;00:10:07;E_545413229_T_61615192_toRef;S_82607369_T_549690291_toRef
1122;00:10:07;E_876550037;S_543466840_T_58307472_FRef
1123;00:10:07;C_82643112;R_82611806
1124;00:10:08;E_82611835;S_01
1125;00:10:10;E_545413229_T_61615192_toRef;S_1070389113_T_1085062159_toRef
1126;00:10:10;E_876550037;S_545413229_T_61615192_FRef
1127;00:10:11;E_1067024224;S_1070389113_T_1085062159_toRef
1128;00:10:13;E_1073571631;S_82607369_T_549690291_toRef
1129;00:10:13;E_82607284;S_545413229_T_61615192_FRef
1130;00:10:13;E_876550037;S_82611865
1131;00:10:13;C_82611887;S_543466840_T_58307472_FRef
1132;00:10:14;R_82607770;S_82611819
1133;00:10:15;E_1073571631;S_82607700
1134;00:10:15;E_82607718;S_762997770_T_549690255_FRef
1135;00:10:16;E_82607284;S_82607707_T_58231974_toRef
1136;00:10:16;E_881234027;S_543466840_T_58307472_FRef
1137;00:10:17;E_826832663;S_82607369_T_549690291_toRef
1138;00:10:18;E_01;S_82607720
1139;00:10:18;E_762997770_T_549690255_toRef;S_01
1140;00:10:19;E_82607718;S_1073547799
1141;00:10:20;E_01;S_82612072
1142;00:10:20;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
1143;00:10:21;E_762997770_T_549690255_toRef;S_82611819
1144;00:10:21;E_881234027;S_01
1145;00:10:22;E_1073571631;S_01
1146;00:10:22;E_82607369_T_549690291_FRef;S_545413229_T_61615192_FRef
1147;00:10:23;E_1073571631;S_82612072
1148;00:10:23;E_82607284;S_82611865
1149;00:10:23;R_880778196;S_82607798
1150;00:10:24;E_545413229_T_61615192_toRef;S_82612072
1151;00:10:24;E_762997770_T_549690255_toRef;S_82611857_T_62946995_toRef
1152;00:10:24;E_82607718;S_82612072
1153;00:10:25;E_762997770_T_549690255_toRef;S_82612072
1154;00:10:26;E_1073571631;S_82607369_T_549690291_toRef
1155;00:10:26;E_545413229_T_61615192_toRef;S_826832662
1156;00:10:26;E_881234027;S_82607369_T_549690291_toRef
1157;00:10:26;R_82611986;S_545413229_T_61615192_FRef
1158;00:10:27;E_876550037;S_82607700
1159;00:10:28;E_762997770_T_549690255_toRef;S_82607369_T_549690291_toRef
1160;00:10:28;C_82607876;S_01
1161;00:10:29;E_82607284;S_82612072
1162;00:10:29;R_82611897;S_826832662
1163;00:10:30;E_876550037;S_82607700
1164;00:10:30;E_881234027;S_82607700
1165;00:10:30;C_82607755;S_82607720
1166;00:10:31;E_876550037;S_1070389113_T_1085062159_toRef
1167;00:10:32;E_82607284;S_543466840_T_58307472_FRef
1168;00:10:32;E_82607718;S_82611857_T_62946995_toRef
1169;00:10:34;E_1073571631;S_82607707_T_58231974_toRef
1170;00:10:34;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
1171;00:10:35;E_762997770_T_549690255_toRef;S_82611865
1172;00:10:36;E_545413229_T_61615192_toRef;S_1070389113_T_1085062159_toRef
1173;00:10:36;E_82607718;S_1035659569
1174;00:10:37;E_01;S_82607369_T_549690291_toRef
1175;00:10:37;E_545413229_T_61615192_toRef;S_82611819
1176;00:10:38;E_1067024224;S_82612072
1177;00:10:38;E_82611957;S_826832662
1178;00:10:38;E_881234027;S_82611865
1179;00:10:39;E_82607284;S_826832662
1180;00:10:39;E_82607718;S_545413229_T_61615192_FRef
1181;00:10:39;C_82611991;S_543466840_T_58307472_FRef
1182;00:10:41;E_762997770_T_549690255_toRef;S_82611857_T_62946995_toRef
1183;00:10:41;E_82607284;S_01
1184;00:10:41;E_82607718;S_800028683_T_704007186_FRef
1185;00:10:43;E_545413229_T_61615192_toRef;S_1035659569
1186;00:10:43;E_762997770_T_549690255_toRef;S_826832662
1187;00:10:44;E_1073571631;S_01
1188;00:10:46;E_1073571631;S_545413229_T_61615192_FRef
1189;00:10:46;E_545413229_T_61615192_toRef;S_82612072
1190;00:10:47;E_881234027;S_82611857_T_62946995_toRef
1191;00:10:48;C_82607910;S_82607798
1192;00:10:49;E_01;S_82611865
1193;00:10:49;E_545413229_T_61615192_toRef;S_800028683_T_704007186_FRef
1194;00:10:49;E_82607718;S_545413229_T_61615192_FRef
1195;00:10:49;E_876550037;S_82611865
1196;00:10:49;R_82607802;S_82611857_T_62946995_toRef
1197;00:10:50;E_01;S_1070389113_T_1085062159_toRef
1198;00:10:50;E_1073571631;S_82607798
1199;00:10:50;E_82607284;S_82612072
1200;00:10:50;R_82607709;S_82607707_T_58231974_toRef
1201;00:10:51;E_545413229_T_61615192_toRef;S_82611857_T_62946995_toRef
1202;00:10:52;E_82607284;S_82607798
1203;00:10:53;E_01;S_82611819
1204;00:10:53;E_82607718;S_1035659569
1205;00:10:53;R_82611805;S_826832662
1206;00:10:54;E_1073571631;S_82607700
1207;00:10:54;E_545413229_T_61615192_toRef;S_1073547799
1208;00:10:54;E_82607284;S_82607798
1209;00:10:55;E_876550037;S_543466840_T_58307472_FRef
1210;00:10:55;C_82607892;S_82611819
1211;00:10:56;E_543466840_T_58307472_toRef;S_82611865
1212;00:10:56;E_762997770_T_549690255_toRef;S_82612072
1213;00:10:57;E_82607284;S_82607700
1214;00:10:57;E_876550037;S_82611819
1215;00:10:58;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
1216;00:10:58;E_82607718;S_800028683_T_704007186_FRef
1217;00:11:00;E_82607284;S_82611819
1218;00:11:00;E_881234027;S_82611857_T_62946995_toRef
1219;00:11:01;R_543473912;S_82607369_T_549690291_toRef
1220;00:11:02;E_762997770_T_549690255_toRef;S_1035659569
1221;00:11:02;E_881234027;S_826832662
1222;00:11:03;E_762997770_T_549690255_toRef;S_82607369_T_549690291_toRef
1223;00:11:03;E_82607284;S_82611857_T_62946995_toRef
1224;00:11:03;E_82607707_T_58231974_FRef;S_1035659569
1225;00:11:03;R_82611806;S_01
1226;00:11:04;E_545413229_T_61615192_toRef;S_82611819
1227;00:11:04;E_82607718;S_1073547799
1228;00:11:04;R_82611892;S_826832662
1229;00:11:06;E_1073571631;S_1073547799
1230;00:11:06;E_82607284;S_82611857_T_62946995_toRef
1231;00:11:06;E_876550037;S_82607700
1232;00:11:07;E_82611857_T_62946995_FRef;S_82611857_T_62946995_toRef
1233;00:11:07;R_82607710;S_82607707_T_58231974_toRef
1234;00:11:08;E_876550037;S_1035659569
1235;00:11:09;E_545413229_T_61615192_toRef;S_1035659569
1236;00:11:09;E_762997770_T_549690255_toRef;S_800028683_T_704007186_FRef
1237;00:11:09;E_82607718;S_762997770_T_549690255_FRef
1238;00:11:10;E_01;S_82607707_T_58231974_toRef
1239;00:11:11;E_1073571631;S_82611819
1240;00:11:11;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
1241;00:11:13;E_762997770_T_549690255_toRef;S_82607700
1242;00:11:13;E_82607284;S_1035659569
1243;00:11:13;C_82607901;S_800028683_T_704007186_FRef
1244;00:11:14;E_1073571631;S_82607369_T_549690291_toRef
1245;00:11:14;E_545413229_T_61615192_toRef;S_82611819
1246;00:11:14;E_82607727;S_1073547799
1247;00:11:15;E_762997770_T_549690255_toRef;S_1073547799
1248;00:11:15;E_82643134;S_1073547799
1249;00:11:16;E_1073571631;S_82612072
1250;00:11:16;E_545413229_T_61615192_toRef;S_543466840_T_58307472_FRef
1251;00:11:17;E_82607718;S_545413229_T_61615192_FRef
1252;00:11:18;E_01;S_82607700
1253;00:11:18;E_1073571631;S_1073547799
1254;00:11:18;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
1255;00:11:18;E_876550037;S_82607707_T_58231974_toRef
1256;00:11:19;E_1073571631;S_826832662
1257;00:11:19;E_545413229_T_61615192_toRef;S_01
1258;00:11:19;E_762997770_T_549690255_toRef;S_762997770_T_549690255_FRef
1259;00:11:20;E_82607284;S_82612072
1260;00:11:20;E_82607718;S_82611857_T_62946995_toRef
1261;00:11:20;E_881234027;S_82607720
1262;00:11:22;E_545413229_T_61615192_toRef;S_82607720
1263;00:11:23;E_826832663;S_82607707_T_58231974_toRef
1264;00:11:24;E_1073571631;S_82607369_T_549690291_toRef
1265;00:11:24;E_82607369_T_549690291_FRef;S_82607720
1266;00:11:24;E_82607718;S_82607798
1267;00:11:24;C_82607866;S_826832662
1268;00:11:26;E_82607284;S_82611865
1269;00:11:26;E_82607718;S_1070389113_T_1085062159_toRef
1270;00:11:27;E_1073571631;S_1035659569
1271;00:11:30;R_82607883;S_826832662
1272;00:11:31;E_1070389113_T_1085062159_FRef;S_82611819
1273;00:11:31;E_762997770_T_549690255_toRef;S_82607369_T_549690291_toRef
1274;00:11:31;E_82607284;S_1073547799
1275;00:11:31;E_881234027;S_82612072
1276;00:11:32;E_1073571631;S_545413229_T_61615192_FRef
1277;00:11:33;E_01;S_82607798
1278;00:11:33;E_543466840_T_58307472_toRef;S_762997770_T_549690255_FRef
1279;00:11:33;E_545413229_T_61615192_toRef;S_800028683_T_704007186_FRef
1280;00:11:33;E_82607284;S_1035659569
1281;00:11:33;E_881234027;S_543466840_T_58307472_FRef
1282;00:11:34;R_82607924;S_82607369_T_549690291_toRef
1283;00:11:36;E_762997770_T_549690255_toRef;S_82607369_T_549690291_toRef
1284;00:11:37;E_01;S_1073547799
1285;00:11:37;E_82607718;S_82611819
1286;00:11:37;E_876550037;S_82607798
1287;00:11:37;E_881234027;S_826832662
1288;00:11:38;E_543466840_T_58307472_toRef;S_82611857_T_62946995_toRef
1289;00:11:38;E_82607284;S_543466840_T_58307472_FRef
1290;00:11:39;E_1073571631;S_800028683_T_704007186_FRef
1291;00:11:39;E_545413229_T_61615192_toRef;S_82611865
1292;00:11:40;E_01;S_762997770_T_549690255_FRef
1293;00:11:40;E_762997770_T_549690255_toRef;S_82607798
1294;00:11:40;E_82607718;S_800028683_T_704007186_FRef
1295;00:11:41;E_545413229_T_61615192_toRef;S_82607707_T_58231974_toRef
1296;00:11:41;E_82643134;S_545413229_T_61615192_FRef
1297;00:11:42;E_01;S_82611857_T_62946995_toRef
1298;00:11:42;E_545413229_T_61615192_toRef;S_543466840_T_58307472_FRef
1299;00:11:42;E_881234027;S_1035659569
1300;00:11:43;R_82611919;S_545413229_T_61615192_FRef
1301;00:11:44;E_1073571631;S_82607369_T_549690291_toRef
1302;00:11:45;E_01;S_82612072
1303;00:11:45;E_545413229_T_61615192_toRef;S_82611865
1304;00:11:46;E_01;S_800028683_T_704007186_FRef
1305;00:11:46;E_876550037;S_545413229_T_61615192_FRef
1306;00:11:47;E_1073571631;S_82612072
1307;00:11:48;E_545413229_T_61615192_toRef;S_82607720
1308;00:11:48;E_82607284;S_1073547799
1309;00:11:48;E_876550037;S_543466840_T_58307472_FRef
1310;00:11:48;E_881234027;S_82612072
1311;00:11:50;E_01;S_82612072
1312;00:11:50;E_545413229_T_61615192_toRef;S_82611857_T_62946995_toRef
1313;00:11:52;E_82607284;S_545413229_T_61615192_FRef
1314;00:11:54;E_1073571631;S_1073547799
1315;00:11:54;E_82607284;S_1070389113_T_1085062159_toRef
1316;00:11:54;R_82607817;S_82611857_T_62946995_toRef
1317;00:11:55;E_545413229_T_61615192_toRef;S_82607707_T_58231974_toRef
1318;00:11:56;E_762997770_T_549690255_toRef;S_1073547799
1319;00:11:56;E_82607284;S_82607369_T_549690291_toRef
1320;00:11:57;E_01;S_82607707_T_58231974_toRef
1321;00:11:57;E_545413229_T_61615192_toRef;S_1070389113_T_1085062159_toRef
1322;00:11:57;E_876550037;S_82612072
1323;00:12:01;E_876550037;S_1070389113_T_1085062159_toRef
1324;00:12:01;R_82607739;S_82611857_T_62946995_toRef
1325;00:12:02;E_545413229_T_61615192_toRef;S_82612072
1326;00:12:02;C_82612080;S_545413229_T_61615192_FRef
1327;00:12:03;E_82607284;S_1035659569
1328;00:12:04;E_01;S_82612072
1329;00:12:04;E_876550037;S_800028683_T_704007186_FRef
1330;00:12:04;E_881234027;S_82607798
1331;00:12:05;E_545413229_T_61615192_toRef;S_82607707_T_58231974_toRef
1332;00:12:06;E_01;S_82607700
1333;00:12:06;E_1073571631;S_826832662
1334;00:12:07;E_82607718;S_1035659569
1335;00:12:07;E_876550037;S_545413229_T_61615192_FRef
1336;00:12:07;E_881234027;S_1073547799
1337;00:12:08;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
1338;00:12:09;E_82611957;S_1073547799
1339;00:12:10;E_543466840_T_58307472_toRef;S_01
1340;00:12:10;E_545413229_T_61615192_toRef;S_82607798
1341;00:12:10;E_82607284;S_545413229_T_61615192_FRef
1342;00:12:10;R_82607704;S_82607720
1343;00:12:11;E_876550037;S_82607707_T_58231974_toRef
1344;00:12:12;E_1070389113_T_1085062159_FRef;S_82611819
1345;00:12:12;E_1073571631;S_1070389113_T_1085062159_toRef
1346;00:12:12;E_82607284;S_1073547799
1347;00:12:12;E_82611957;S_1073547799
1348;00:12:12;E_881234027;S_82611865
1349;00:12:12;C_82607785;S_800028683_T_704007186_FRef
1350;00:12:13;E_545413229_T_61615192_toRef;S_82607707_T_58231974_toRef
1351;00:12:15;E_545413229_T_61615192_toRef;S_82612072
1352;00:12:15;E_881234027;S_82607720
1353;00:12:16;E_01;S_545413229_T_61615192_FRef
1354;00:12:16;E_762997770_T_549690255_toRef;S_1073547799
1355;00:12:16;E_82607284;S_82611865
1356;00:12:16;E_82607718;S_82607369_T_549690291_toRef
1357;00:12:16;R_82607891;S_82607798
1358;00:12:17;E_82611957;S_762997770_T_549690255_FRef
1359;00:12:18;E_82607718;S_82612072
1360;00:12:18;E_82611835;S_1073547799
1361;00:12:19;E_545413229_T_61615192_toRef;S_1073547799
1362;00:12:19;E_876550037;S_82607720
1363;00:12:20;E_82607727;S_82607798
1364;00:12:20;E_881234027;S_82612072
1365;00:12:21;E_82607284;S_1070389113_T_1085062159_toRef
1366;00:12:21;E_876550037;S_800028683_T_704007186_FRef
1367;00:12:22;E_01;S_82607798
1368;00:12:22;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
1369;00:12:23;E_881234027;S_82611865
1370;00:12:25;E_1067024224;S_82611819
1371;00:12:25;E_1073571631;S_82611819
1372;00:12:25;E_545413229_T_61615192_toRef;S_82607700
1373;00:12:25;E_800028683_T_704007186_toRef;S_82607720
1374;00:12:26;E_543466840_T_58307472_toRef;S_800028683_T_704007186_FRef
1375;00:12:26;E_762997770_T_549690255_toRef;S_800028683_T_704007186_FRef
1376;00:12:26;E_82607284;S_82607720
1377;00:12:26;E_82607707_T_58231974_FRef;S_1035659569
1378;00:12:26;R_82607883;S_826832662
1379;00:12:27;E_876550037;S_82611865
1380;00:12:28;E_01;S_1073547799
1381;00:12:28;E_1073571631;S_1070389113_T_1085062159_toRef
1382;00:12:28;E_82607718;S_82607707_T_58231974_toRef
1383;00:12:29;E_762997770_T_549690255_toRef;S_82607707_T_58231974_toRef
1384;00:12:29;E_82611957;S_1070389113_T_1085062159_toRef
1385;00:12:29;E_881234027;S_826832662
1386;00:12:30;E_01;S_82607720
1387;00:12:31;E_545413229_T_61615192_toRef;S_1070389113_T_1085062159_toRef
1388;00:12:31;E_82607718;S_82607798
1389;00:12:31;R_82611883;S_543466840_T_58307472_FRef
1390;00:12:32;E_01;S_82611857_T_62946995_toRef
1391;00:12:34;E_1073571631;S_762997770_T_549690255_FRef
1392;00:12:34;E_762997770_T_549690255_toRef;S_82607369_T_549690291_toRef
1393;00:12:34;E_876550037;S_545413229_T_61615192_FRef
1394;00:12:34;E_881234027;S_1070389113_T_1085062159_toRef
1395;00:12:35;E_545413229_T_61615192_toRef;S_1035659569
1396;00:12:36;R_82611896;S_545413229_T_61615192_FRef
1397;00:12:37;E_1073571631;S_82607700
1398;00:12:37;E_82607284;S_01
1399;00:12:37;E_82607718;S_545413229_T_61615192_FRef
1400;00:12:39;E_01;S_82607707_T_58231974_toRef
1401;00:12:39;E_1067024224;S_82611857_T_62946995_toRef
1402;00:12:39;E_1070389113_T_1085062159_FRef;S_82611819
1403;00:12:39;E_1073571631;S_545413229_T_61615192_FRef
1404;00:12:39;E_545413229_T_61615192_toRef;S_82611865
1405;00:12:39;E_82643134;S_82611819
1406;00:12:40;E_82607284;S_762997770_T_549690255_FRef
1407;00:12:40;E_876550037;S_545413229_T_61615192_FRef
1408;00:12:40;E_881234027;S_800028683_T_704007186_FRef
1409;00:12:41;E_876550037;S_82607798
1410;00:12:42;E_1067024224;S_82611819
1411;00:12:42;E_545413229_T_61615192_toRef;S_82607369_T_549690291_toRef
1412;00:12:42;E_82607718;S_1073547799
1413;00:12:42;E_881234027;S_82611857_T_62946995_toRef
1414;00:12:44;E_01;S_762997770_T_549690255_FRef
1415;00:12:44;E_82607284;S_543466840_T_58307472_FRef
1416;00:12:44;R_82643096;R_82607883
1417;00:12:45;E_881234027;S_82607798
1418;00:12:46;E_876550037;S_543466840_T_58307472_FRef
1419;00:12:47;E_82607284;S_1073547799
1420;00:12:48;E_881234027;S_82611857_T_62946995_toRef
1421;00:12:48;C_543473910;S_82607700
1422;00:12:49;E_82607284;S_82607700
1423;00:12:49;E_82607718;S_543466840_T_58307472_FRef
1424;00:12:49;E_881234027;S_82607707_T_58231974_toRef
1425;00:12:50;E_1067024224;S_82612072
1426;00:12:50;E_800028683_T_704007186_toRef;S_762997770_T_549690255_FRef
1427;00:12:51;E_545413229_T_61615192_toRef;S_1073547799
1428;00:12:51;E_762997770_T_549690255_toRef;S_82607707_T_58231974_toRef
1429;00:12:51;E_876550037;S_82612072
1430;00:12:52;E_82607284;S_800028683_T_704007186_FRef
1431;00:12:52;E_82607718;S_1035659569
1432;00:12:53;E_800028683_T_704007186_toRef;S_826832662
1433;00:12:53;E_82607284;S_82607700
1434;00:12:55;E_1070389113_T_1085062159_FRef;S_82607798
1435;00:12:55;E_762997770_T_549690255_toRef;S_543466840_T_58307472_FRef
1436;00:12:55;E_82607718;S_545413229_T_61615192_FRef
1437;00:12:55;E_881234027;S_826832662
1438;00:12:57;E_876550037;S_82607720
1439;00:12:59;E_545413229_T_61615192_toRef;S_762997770_T_549690255_FRef
1440;00:12:59;E_82607718;S_1073547799
1441;00:12:59;E_881234027;S_543466840_T_58307472_FRef
1442;00:13:00;E_1073571631;S_543466840_T_58307472_FRef
1443;00:13:00;E_876550037;S_82607707_T_58231974_toRef
1444;00:13:01;E_762997770_T_549690255_toRef;S_82612072
1445;00:13:02;E_01;S_82607720
1446;00:13:02;E_82607369_T_549690291_FRef;S_82607798
1447;00:13:02;E_82607718;S_1070389113_T_1085062159_toRef
1448;00:13:03;E_1073571631;S_800028683_T_704007186_FRef
1449;00:13:03;E_545413229_T_61615192_toRef;S_1073547799
1450;00:13:03;E_82611835;S_82607369_T_549690291_toRef
1451;00:13:04;E_82607284;S_82607798
1452;00:13:04;E_876550037;S_82607707_T_58231974_toRef
1453;00:13:05;E_1073571631;S_82607700
1454;00:13:05;C_82611924;S_82607369_T_549690291_toRef
1455;00:13:05;R_82607331;S_82607720
1456;00:13:06;E_762997770_T_549690255_toRef;S_82611857_T_62946995_toRef
1457;00:13:06;R_82611883;S_545413229_T_61615192_FRef
1458;00:13:07;E_545413229_T_61615192_toRef;S_826832662
1459;00:13:07;C_82607805;S_82611857_T_62946995_toRef
1460;00:13:08;E_82607718;S_82607798
1461;00:13:08;R_82611988;S_545413229_T_61615192_FRef
1462;00:13:09;E_545413229_T_61615192_toRef;S_82607707_T_58231974_toRef
1463;00:13:10;E_01;S_82607720
1464;00:13:10;E_876550037;S_543466840_T_58307472_FRef
1465;00:13:11;E_1073571631;S_826832662
1466;00:13:12;E_545413229_T_61615192_toRef;S_800028683_T_704007186_FRef
1467;00:13:12;E_82607707_T_58231974_FRef;S_1073547799
1468;00:13:13;E_82607718;S_800028683_T_704007186_FRef
1469;00:13:13;E_881234027;S_82611857_T_62946995_toRef
1470;00:13:14;E_1073571631;S_1035659569
1471;00:13:16;E_82607718;S_826832662
1472;00:13:16;E_876550037;S_1035659569
1473;00:13:18;E_82607284;S_1035659569
1474;00:13:19;E_1070389113_T_1085062159_FRef;S_826832662
1475;00:13:19;E_1073571631;S_82611857_T_62946995_toRef
1476;00:13:19;E_762997770_T_549690255_toRef;S_82607369_T_549690291_toRef
1477;00:13:19;E_876550037;S_82607720
1478;00:13:20;E_01;S_1070389113_T_1085062159_toRef
1479;00:13:20;E_545413229_T_61615192_toRef;S_82611819
1480;00:13:21;C_82607783;S_82607798
1481;00:13:22;E_762997770_T_549690255_toRef;S_826832662
1482;00:13:24;E_545413229_T_61615192_toRef;S_543466840_T_58307472_FRef
1483;00:13:24;E_82607707_T_58231974_FRef;S_1070389113_T_1085062159_toRef
1484;00:13:24;E_876550037;S_826832662
1485;00:13:24;R_82611904;S_82607700
1486;00:13:25;E_545413229_T_61615192_toRef;S_543466840_T_58307472_FRef
1487;00:13:25;E_82607284;S_800028683_T_704007186_FRef
1488;00:13:26;E_01;S_82607700
1489;00:13:27;R_82611921;S_826832662
1490;00:13:28;E_82607718;S_826832662
1491;00:13:29;E_545413229_T_61615192_toRef;S_82612072
1492;00:13:30;E_82607718;S_826832662
1493;00:13:31;E_1073571631;S_826832662
1494;00:13:31;E_82607707_T_58231974_FRef;S_01
1495;00:13:31;E_881234027;S_82607798
1496;00:13:32;E_01;S_82611865
1497;00:13:32;E_545413229_T_61615192_toRef;S_82612072
1498;00:13:32;E_82607284;S_82611857_T_62946995_toRef
1499;00:13:33;E_826832663;S_82607720
1500;00:13:34;E_545413229_T_61615192_toRef;S_82611865
1501;00:13:34;E_82607718;S_545413229_T_61615192_FRef
1502;00:13:35;E_82607284;S_82607707_T_58231974_toRef
1503;00:13:36;E_545413229_T_61615192_toRef;S_1035659569
1504;00:13:36;E_82611957;S_800028683_T_704007186_FRef
1505;00:13:37;E_82611857_T_62946995_FRef;S_01
1506;00:13:37;E_881234027;S_1073547799
1507;00:13:39;E_01;S_800028683_T_704007186_FRef
1508;00:13:39;E_1067024224;S_545413229_T_61615192_FRef
1509;00:13:39;E_881234027;S_01
1510;00:13:39;C_702719926;S_545413229_T_61615192_FRef
1511;00:13:40;E_82607284;S_82611865
1512;00:13:40;E_82607718;S_826832662
1513;00:13:42;E_876550037;S_1073547799
1514;00:13:43;E_01;S_82611865
1515;00:13:43;E_881234027;S_82607720
1516;00:13:43;R_82607878;S_01
1517;00:13:44;E_762997770_T_549690255_toRef;S_82607798
1518;00:13:45;E_1067024224;S_82607707_T_58231974_toRef
1519;00:13:45;E_1073571631;S_82612072
1520;00:13:45;E_545413229_T_61615192_toRef;S_82607369_T_549690291_toRef
1521;00:13:45;E_82611957;S_1070389113_T_1085062159_toRef
1522;00:13:45;E_881234027;S_82607720
1523;00:13:46;E_01;S_82607798
1524;00:13:46;E_762997770_T_549690255_toRef;S_82607798
1525;00:13:46;E_82607718;S_82607720
1526;00:13:46;E_82611857_T_62946995_FRef;S_82607700
1527;00:13:46;E_876550037;S_82611819
1528;00:13:47;E_545413229_T_61615192_toRef;S_1073547799
1529;00:13:49;E_82607718;S_82611857_T_62946995_toRef
1530;00:13:51;E_876550037;S_762997770_T_549690255_FRef
1531;00:13:52;E_762997770_T_549690255_toRef;S_1035659569
1532;00:13:53;E_82607284;S_82611865
1533;00:13:54;E_826832663;S_800028683_T_704007186_FRef
