ID;DEPARTURE;ORIGIN;DESTINATION
60838;09:27:09;846379.2981 6522944.391;845318.6717 6522218.24
60841;09:27:09;843112.4306 6519885.416;846166.0548 6522557.511
60845;09:27:10;844266.0467 6520447.191;845002.1786 6520238.657
60849;09:27:10;844371.6396 6519689.456;844519.7932 6522380.427
60850;09:27:10;845172.8088 6520593.999;847629.0183 6520243.262
60851;09:27:10;844016.4644 6519289.413;844797.9473 6519551.072
60855;09:27:11;845403.4197 6519724.238;846658.4052 6519427.523
60860;09:27:11;844401.7433 6520395.953;846146.9284 6519976.285
60869;09:27:12;844383.6184 6519812.548;843983.9968 6519423.911
60880;09:27:13;843428.0247 6519676.641;846356.8279 6522839.287
60882;09:27:13;844782.7991 6520936.005;844197.9091 6520770.014
60883;09:27:13;844641.7328 6519845.087;844289.2839 6519339.886
60885;09:27:14;843068.4272 6520537.755;844416.4644 6519505.953
60886;09:27:14;845428.6238 6520760.119;845990.2974 6519615.441
60888;09:27:14;845639.0803 6519627.47;845346.5888 6523148.009
60891;09:27:14;844856.2305 6520766.766;844680.8694 6521486.794
60892;09:27:14;847726.748 6520735.225;844705.8878 6520095.803
60895;09:27:14;843410.1347 6519795.473;844758.1108 6522307.43
60900;09:27:15;845308.9271 6520857.812;844279.4143 6520837.401
60901;09:27:15;844669.4036 6520551.876;845064.6825 6519680.674
60905;09:27:15;847016.8105 6521067.148;846179.2721 6519728.231
60916;09:27:16;846280.1409 6521801.837;843571.5575 6519761.08
60919;09:27:16;843782.6886 6520704.66;843718.2832 6522196.695
60930;09:27:17;844024.6699 6519210.385;844686.3533 6522369.914
60935;09:27:18;846231.709 6521643.141;846106.2291 6522468.002
60943;09:27:19;844459.3413 6520431.564;844715.9908 6519854.734
60951;09:27:20;845707.5615 6520969.243;845975.6635 6519578.421
60954;09:27:21;845387.3101 6523092.971;847109.4001 6520102.981
60956;09:27:21;847045.4806 6519126.536;844541.6231 6522047.697
60958;09:27:21;849255.4823 6519706.919;843112.4306 6519885.416
60967;09:27:21;845239.3324 6519473.741;845683.4333 6521192.72
60970;09:27:22;844307.6244 6520398.182;846748.2585 6522350.309
60972;09:27:22;843098.9685 6520863.091;844117.3442 6522401.918
60974;09:27:22;844703.3303 6522342.77;848205.8342 6518650.462
60975;09:27:22;843448.97 6520149.218;846015.0154 6520357.489
60976;09:27:22;845391.6119 6519927.238;845786.9721 6522461.515
60978;09:27:22;844989.3464 6519545.595;845508.9054 6519964.454
60979;09:27:23;843710.6734 6520360.843;846719.5079 6521294.059
60984;09:27:23;844197.9091 6520770.014;845826.4022 6519434.094
60989;09:27:23;847058.4414 6519379.334;845387.077 6521332.317
60990;09:27:24;845107.9188 6520712.535;844715.9908 6519854.734
60995;09:27:24;845645.0623 6519627.934;846131.7664 6520155.877
61000;09:27:25;843831.9215 6522280.665;848140.73 6520122.965
61005;09:27:26;845169.6614 6521092.785;845932.4228 6520720.039
61009;09:27:26;843782.2551 6520626.419;847319.4627 6520420.887
61013;09:27:26;844530.9438 6519826.527;845717.0864 6522001.086
61025;09:27:27;848212.2093 6518933.879;845818.937 6520397.259
61026;09:27:27;847417.5275 6519708.98;846100.9584 6522134.629
61032;09:27:28;847059.5402 6522204.423;843639.0731 6520829.039
61035;09:27:28;843460.8173 6519941.773;846985.2387 6521882.494
61038;09:27:28;843300.902 6519896.785;844279.4143 6520837.401
61045;09:27:29;845784.4381 6520589.564;843564.9876 6522345.423
61047;09:27:29;846667.9336 6520467.941;843182.1181 6520224.074
61050;09:27:30;845397.9963 6519821.861;843997.7605 6519423.613
61054;09:27:30;845408.4446 6519512.19;843347.21 6520140.231
61063;09:27:31;843066.933 6519629.325;843749.8838 6520754.144
61064;09:27:31;846386.2537 6521574.874;845069.7429 6521475.585
61068;09:27:32;848118.0358 6520129.082;843710.6734 6520360.843
61069;09:27:32;845210.9412 6519730.564;846827.9914 6522083.968
61075;09:27:32;844517.267 6520112.083;844701.1989 6521584.108
61076;09:27:33;846365.9093 6519857.093;846994.2527 6519125.083
61078;09:27:33;845864.7539 6521682.828;846701.6179 6522594.407
61090;09:27:35;843481.8564 6519806.746;845231.8638 6520271.141
61092;09:27:35;844608.9881 6520937.358;844421.4474 6519631.077
61093;09:27:35;845767.8087 6521829.003;845774.9815 6519924.115
61098;09:27:36;843788.9858 6520668.151;844288.4838 6519479.205
61100;09:27:36;843311.6972 6520896.252;843140.6121 6519909.495
61104;09:27:36;845620.839 6519507.831;843932.383 6520648.353
61120;09:27:38;844523.1918 6520025.578;843931.3077 6519761.7
61122;09:27:38;843972.512 6520400.306;848468.4616 6519816.521
61123;09:27:38;846478.2012 6519867.536;844932.9183 6521817.216
61124;09:27:38;845617.1839 6521390.693;844905.334 6521398.878
61127;09:27:38;844640.0526 6520674.827;845275.7479 6519796.749
61133;09:27:38;843111.8668 6519862.964;848351.6877 6520065.416
61137;09:27:39;845416.283 6521340.198;844605.6791 6519935.324
61138;09:27:39;843143.8085 6519886.858;844692.0224 6520191.739
61143;09:27:40;843069.1987 6520799.061;843703.0843 6519977.092
61144;09:27:40;843428.0247 6519676.641;846121.0246 6520854.509
61145;09:27:40;844827.0129 6520102.86;846017.7294 6519426.685
61146;09:27:40;845520.4018 6519840.314;845882.5914 6521610.678
61148;09:27:40;846697.1667 6519139.635;845593.1205 6523213.043
61152;09:27:41;843278.2115 6520037.479;844696.8356 6519236.147
61153;09:27:41;844027.9993 6522361.347;843410.1347 6519795.473
61154;09:27:41;846170.8285 6519462.543;845818.937 6520397.259
61160;09:27:41;846660.461 6521390.4;847215.8031 6522250.153
61163;09:27:41;847318.1391 6520318.659;845556.2592 6519953.007
61169;09:27:43;844486.7475 6522567.017;846393.1328 6519321.466
61172;09:27:43;847303.4569 6519893.97;848046.8144 6519667.317
61178;09:27:43;845188.4883 6521545.334;843919.7641 6520726.758
61180;09:27:44;847095.7547 6521325.286;847836.1151 6520148.942
61182;09:27:44;844935.5038 6521589.14;844467.7653 6519232.273
61183;09:27:44;848250.212 6520000.085;844103.7486 6519600.179
61191;09:27:45;846764.1067 6521671.696;844597.4112 6521362.528
61195;09:27:46;844025.6641 6520354.899;843364.2808 6520049.591
61196;09:27:46;845547.9424 6520350.834;844816.2886 6520232.308
61197;09:27:46;846136.8137 6520104.022;844436.9733 6519502.272
61199;09:27:46;844739.0092 6522359.857;845882.5914 6521610.678
61202;09:27:46;843910.7707 6520778.755;844436.423 6519364.8
61208;09:27:47;846221.9656 6520091.838;845363.0697 6519962.426
61213;09:27:48;844727.509 6520666.143;845238.8396 6520994.449
61223;09:27:48;844717.8149 6519204.452;844491.8723 6520167.025
61231;09:27:49;845830.94 6522033.378;843571.3249 6520834.118
61234;09:27:49;846111.7681 6520620.349;845064.6825 6519680.674
61237;09:27:50;845990.1317 6520455.76;843979.6043 6519748.29
61247;09:27:51;845620.839 6519507.831;846697.1667 6519139.635
61248;09:27:51;847109.4001 6520102.981;845210.9412 6519730.564
61249;09:27:51;846723.5363 6519142.487;848330.0101 6519161.477
61260;09:27:53;843621.2552 6520944.124;844991.0497 6520427.625
61261;09:27:53;844620.9365 6519506.909;845834.5447 6522323.794
61262;09:27:53;846483.0061 6519772.132;845278.0444 6519896.777
61263;09:27:53;843492.4008 6520135.059;845107.9188 6520712.535
61264;09:27:54;843277.21 6520546.583;843894.0257 6520896.109
61269;09:27:54;843252.5483 6519771.396;846679.7321 6522185.482
61273;09:27:55;845752.1454 6521785.165;844528.9817 6521689.803
61276;09:27:55;844738.3997 6519537.449;845557.0872 6519947.064
61278;09:27:56;846123.6567 6520267.877;845352.8657 6521759.172
61291;09:27:57;847066.0941 6519157.352;844416.4644 6519505.953
61293;09:27:57;845391.6119 6519927.238;843553.2369 6520504.388
61295;09:27:57;848105.6696 6519675.103;846612.1098 6519563.132
61296;09:27:57;843948.3417 6522622.476;845813.0073 6522314.395
61297;09:27:58;847203.7269 6520648.05;846206.9603 6520588.272
61302;09:27:58;845719.9438 6521025.519;847160.3224 6519378.444
61306;09:27:59;844983.0632 6521554.916;844230.2015 6519485.889
61313;09:27:59;845919.0694 6520044.176;845230.8025 6519888.994
61314;09:27:59;846728.57 6520681.774;847527.0543 6521103.481
61315;09:27:59;846054.2107 6521094.897;845620.839 6519507.831
61320;09:28:00;845525.0205 6519495.758;844727.509 6520666.143
61324;09:28:01;846526.091 6522622.425;844535.5508 6522279.958
61331;09:28:01;846356.8279 6522839.287;845644.1313 6521744.162
61332;09:28:01;844608.9881 6520937.358;846168.0681 6521373.093
61339;09:28:02;844522.6098 6522825.926;846994.2527 6519125.083
61343;09:28:02;847352.4982 6520182.852;843205.7261 6519817.713
61352;09:28:04;845238.8009 6520117.676;843288.1296 6519969.483
61357;09:28:05;845523.5326 6521668.635;846569.6344 6522718.996
61358;09:28:05;846019.9535 6520868.585;843112.4306 6519885.416
61362;09:28:05;846377.5588 6521558.877;845548.0859 6521808.071
61363;09:28:05;844049.6545 6519916.797;843966.0061 6520478.982
61371;09:28:06;844483.6461 6519816.927;845890.8256 6519474.486
61378;09:28:07;845123.5966 6522842.344;844194.3295 6519860.105
61381;09:28:07;846132.6994 6521519.99;843600.8063 6522437.141
61382;09:28:07;845692.5013 6520876.351;846853.5879 6520427.926
61386;09:28:08;843320.0428 6521337.351;848000.3393 6518980.974
61387;09:28:08;845724.3095 6519635.209;847442.7361 6520698.223
61388;09:28:08;846976.1304 6519525.235;843193.7506 6519891.115
61390;09:28:08;846053.7374 6519971.845;847016.961 6522245.198
61391;09:28:08;846735.2289 6521519.585;844439.4928 6519717.022
61394;09:28:08;843703.7267 6519971.127;844436.7352 6519514.336
61396;09:28:08;847328.3424 6520962.073;844961.5587 6522807.074
61400;09:28:09;845789.8137 6520592.229;844590.0561 6521575.631
61409;09:28:10;844012.2754 6522712.842;845089.9319 6519862.334
61413;09:28:10;846395.0338 6523094.104;847327.4074 6520475.845
61415;09:28:10;847083.0362 6519822.373;843264.6191 6519895.09
61417;09:28:11;847433.5286 6519592.715;844581.6158 6520529.022
61429;09:28:12;845219.1805 6519788.745;845726.7929 6520381.74
61432;09:28:12;847098.5196 6520658.857;845175.8607 6519641.715
61435;09:28:13;845039.4209 6521692.632;846311.4018 6523021.639
61440;09:28:13;844783.8386 6519852.411;843585.5205 6522068.65
61441;09:28:13;844264.9117 6520683.518;845191.4303 6519581.476
61450;09:28:15;843259.9742 6522021.915;844468.5342 6520530.823
61451;09:28:15;843532.3783 6520006.763;848351.6877 6520065.416
61458;09:28:16;847847.9701 6520338.72;846841.3555 6519093.096
61459;09:28:16;844730.1072 6519850.852;844027.9993 6522361.347
61462;09:28:16;846355.2836 6519520.26;844310.4449 6520199.645
61463;09:28:16;845787.5763 6519513.006;843833.364 6520764.721
61469;09:28:17;843043.8685 6520585.195;843550.001 6519906.08
61474;09:28:18;845473.9658 6521175.53;844756.7769 6522691.16
61477;09:28:18;845319.4249 6520217.673;844088.7035 6522701.307
61478;09:28:18;845542.6484 6521931.898;844189.3613 6520435.39
61492;09:28:19;845408.4446 6519512.19;845251.509 6521345.768
61494;09:28:19;845172.8088 6520593.999;843213.4428 6520915.599
61497;09:28:20;843948.3417 6522622.476;843343.0594 6521512.829
61498;09:28:20;843561.6331 6519819.72;844308.2154 6520276.08
61503;09:28:20;843805.5554 6520452.586;845973.4421 6522170.554
61515;09:28:21;845932.7829 6520646.608;844669.4036 6520551.876
61516;09:28:21;843211.5296 6520929.014;843581.6513 6519697.753
61528;09:28:23;845275.7479 6519796.749;843793.0556 6520546.51
61529;09:28:23;844787.2695 6520696.288;844479.6328 6519392.241
61530;09:28:23;847043.3536 6521380.828;844732.7948 6519423.907
61536;09:28:24;845172.8088 6520593.999;845048.5777 6522268.499
61537;09:28:24;847435.822 6519400.609;846091.1116 6522406.951
61538;09:28:24;847215.8031 6522250.153;845593.1205 6523213.043
61542;09:28:25;845775.3136 6520793.564;846341.9163 6522654.685
61545;09:28:25;843736.3892 6520832.613;844857.649 6519755.761
61550;09:28:26;845290.4069 6521048.989;843069.3297 6520484.423
61558;09:28:27;846464.8189 6521923.17;845186.7089 6521928.587
61568;09:28:28;843786.8445 6520593.676;845774.1814 6521822.489
61575;09:28:29;845644.5107 6519952.75;846845.1854 6520265.11
61580;09:28:30;845323.2141 6520123.343;846841.3555 6519093.096
61581;09:28:30;843784.29 6520044.565;846025.3953 6520150.012
61582;09:28:30;845639.8947 6521520.489;844720.6821 6522350.09
61585;09:28:30;844116.6734 6519312.124;846580.5828 6520802.752
61586;09:28:30;846558.0175 6519821.689;843467.2071 6519902.976
61587;09:28:31;844917.2401 6520327.018;844730.1072 6519850.852
61593;09:28:31;843718.2832 6522196.695;844599.8329 6522743.329
61594;09:28:31;847342.2329 6521322.315;847581.0888 6519515.271
61602;09:28:32;845975.0415 6519854.766;846569.6344 6522718.996
61604;09:28:32;846976.1304 6519525.235;844989.8124 6520578.667
61611;09:28:32;843573.1905 6520820.832;844398.3613 6519776.997
61623;09:28:34;845321.1861 6522210.524;846890.4852 6519541.935
61628;09:28:34;846121.0443 6520313.558;844695.2427 6521367.057
61631;09:28:34;846128.2983 6520203.56;845239.3324 6519473.741
61634;09:28:35;845923.7177 6520007.534;844599.8329 6522743.329
61636;09:28:35;848007.4091 6520525.2;845470.3742 6522408.454
61638;09:28:35;845917.7179 6520007.582;845730.0587 6519327.648
61640;09:28:35;845175.8607 6519641.715;846386.5535 6519708.735
61642;09:28:36;846190.4859 6521541.362;846928.5159 6521577.138
61646;09:28:36;844445.0502 6520451.859;846487.2877 6520816.348
61650;09:28:37;846456.4388 6521919.711;845026.598 6520962.768
61655;09:28:37;846122.695 6520284.694;843269.5999 6519658.219
61665;09:28:38;846399.5267 6522218.247;844758.1108 6522307.43
61667;09:28:38;846749.5824 6521846.612;846350.8299 6522839.444
61669;09:28:39;843140.6121 6519909.495;845044.8434 6522280.484
61674;09:28:39;846601.8409 6520688.589;846077.5877 6519819.119
61679;09:28:40;847595.8047 6520250.688;848203.8826 6520115.603
61688;09:28:41;844274.2665 6520395.176;844670.1626 6519417.108
61692;09:28:41;845295.6635 6521122.428;844209.6383 6520300.348
61693;09:28:42;843390.527 6520386.434;845977.7983 6519584.028
61695;09:28:42;844380.633 6520533.197;844515.99 6521268.065
61703;09:28:42;845188.0034 6523076.03;844310.4449 6520199.645
61704;09:28:42;846461.4239 6520107.048;846232.9783 6523084.196
61712;09:28:44;844189.3613 6520435.39;843410.1347 6519795.473
61715;09:28:45;846551.0131 6522685.227;846179.2721 6519728.231
61716;09:28:45;843063.5691 6520640.454;847059.5402 6522204.423
61720;09:28:46;845679.3958 6521292.671;845318.6717 6522218.24
61724;09:28:46;843532.3783 6520006.763;846866.7963 6522349.536
61725;09:28:46;845146.5783 6521111.987;845341.1697 6522154.346
61727;09:28:47;845392.9529 6520854.804;843111.8668 6519862.964
61729;09:28:47;843421.7149 6520317.424;846650.583 6522591.159
61732;09:28:48;845765.8437 6519850.584;847038.7572 6521484.877
61736;09:28:48;847565.6995 6519334.859;845997.9931 6522117.737
61738;09:28:48;845026.9649 6519861.956;847634.4086 6520138.025
61742;09:28:48;843317.6397 6519780.692;843833.364 6520764.721
61744;09:28:49;844310.4449 6520199.645;844900.8919 6522269.451
61749;09:28:50;845789.8137 6520592.229;848250.212 6520000.085
61751;09:28:50;847622.5742 6520558.14;845434.2998 6521897.733
61758;09:28:50;843926.0622 6520690.249;844676.6215 6519849.242
61763;09:28:51;844435.0683 6520868.368;844415.2706 6519498.02
61764;09:28:51;843114.2773 6519897.278;845434.2998 6521897.733
61766;09:28:51;844531.2521 6522842.237;843620.3381 6522392.624
61769;09:28:52;846480.6643 6520516.482;846164.0093 6519846.726
61773;09:28:52;845775.4562 6520787.566;843109.1731 6519755.709
61777;09:28:53;847314.965 6519576.55;844324.2703 6519492.148
61783;09:28:53;845398.1165 6523282.866;844988.0266 6522725.834
61793;09:28:55;845092.249 6521352.619;843894.0257 6520896.109
61794;09:28:55;843116.7159 6521727.695;844515.53 6521262.083
61799;09:28:55;843086.1076 6520340.691;844010.222 6522657.229
61801;09:28:56;845809.7129 6519468.014;845796.2565 6520141.231
61808;09:28:56;844762.8534 6520694.339;844349.8173 6519926.909
61817;09:28:57;847575.281 6519248.821;843239.3966 6520073.97
61821;09:28:58;848293.5291 6519728.577;845746.4249 6521878.482
61826;09:28:58;846706.7237 6521016.047;845424.3452 6521963.515
61828;09:28:58;845187.0053 6519785.008;847325.5564 6521434.108
61836;09:28:59;843388.1519 6519921.362;846270.8691 6522406.815
61837;09:28:59;846793.9036 6520653.782;843805.5554 6520452.586
61838;09:28:59;847836.1151 6520148.942;847565.6995 6519334.859
61840;09:28:59;847340.3526 6520047.621;845945.5295 6519658.443
61841;09:28:59;846019.6187 6520262.068;845044.8434 6522280.484
61842;09:28:59;846017.119 6521706.077;843656.9246 6519834.17
61843;09:29:00;846503.5274 6520703.493;847280.6141 6519387.995
61848;09:29:00;844404.9565 6520501.973;843249.2146 6519996.545
61852;09:29:01;845905.8821 6519879.461;845698.3282 6520630.998
61859;09:29:02;843571.5575 6519761.08;844533.9888 6521382.139
61864;09:29:03;843840.1098 6520241.464;844461.242 6520216.62
61866;09:29:03;846370.5181 6519761.672;846990.9572 6519177.768
61867;09:29:03;844986.0265 6521589.353;845509.8204 6522043.848
61875;09:29:04;845644.2553 6519863.248;843936.8032 6519727.402
61876;09:29:05;845398.1165 6523282.866;846008.8582 6520452.873
61877;09:29:05;846111.2423 6520607.047;845107.6174 6520363.731
61878;09:29:05;846705.6858 6519596.388;844886.0514 6521653.517
61879;09:29:05;845175.8607 6519641.715;844682.3803 6519207.364
61882;09:29:05;843865.1488 6520130.184;845385.9544 6520957.899
61887;09:29:05;843571.5575 6519761.08;844682.3803 6519207.364
61888;09:29:06;843564.9876 6522345.423;845172.8088 6520593.999
61895;09:29:07;845278.9404 6521467.497;846506.9502 6522773.04
61897;09:29:07;846122.695 6520284.694;846150.1636 6521961.403
61901;09:29:07;848187.3801 6520395.685;846008.8582 6520452.873
61903;09:29:07;843504.7849 6520156.077;844783.8386 6519852.411
61908;09:29:08;843581.6513 6519697.753;847382.5937 6519771.458
61915;09:29:08;845210.9412 6519730.564;847002.4827 6520092.255
61919;09:29:09;845026.598 6520962.768;844393.4239 6519649.559
61920;09:29:09;844898.3097 6520803.334;844320.8897 6520126.954
61922;09:29:09;843922.6974 6522654.106;843541.4213 6519952.545
61932;09:29:10;845454.971 6521350.638;845004.7759 6522247.468
61938;09:29:11;845414.4631 6519487.894;845235.0689 6520365.636
61941;09:29:11;848015.1352 6519156.483;846853.7584 6520442.925
61943;09:29:11;844788.4644 6519755.239;845774.1035 6521787.715
61949;09:29:12;845429.4585 6520331.362;845239.3324 6519473.741
61950;09:29:12;844287.6339 6520785.386;844165.9051 6519448.436
61955;09:29:13;844797.8247 6519622.162;843481.8564 6519806.746
61957;09:29:13;845622.9858 6520364.69;843234.1258 6519893.665
61959;09:29:13;844631.4933 6522257.538;845548.0859 6521808.071
61962;09:29:13;846941.2726 6519538.161;843410.1347 6519795.473
61964;09:29:14;844923.6702 6519857.294;847214.1777 6522231.717
61968;09:29:14;844184.2716 6519920.88;843491.806 6519746.995
61970;09:29:14;846677.477 6520093.363;846551.4304 6519381.266
61971;09:29:14;843941.3852 6520566.797;845336.4144 6519708.133
61978;09:29:15;844711.9687 6519210.034;843749.8838 6520754.144
61982;09:29:15;846703.856 6519445.272;845182.7467 6519521.286
61986;09:29:16;848384.0477 6519449.015;845225.5393 6521851.686
61988;09:29:16;843339.8648 6520200.029;843193.2133 6521167.853
61989;09:29:17;848257.3613 6518622.523;847325.5564 6521434.108
62004;09:29:18;845784.4381 6520589.564;845075.215 6522252.911
62005;09:29:18;846248.5203 6521465.723;845644.2553 6519863.248
62014;09:29:20;844922.8957 6519758.413;847885.3715 6520492.265
62017;09:29:20;843320.2665 6520300.613;845542.6484 6521931.898
62021;09:29:20;844088.7035 6522701.307;844405.7672 6519923.145
62022;09:29:20;843581.6513 6519697.753;845238.8009 6520117.676
62031;09:29:21;846276.3808 6521701.893;845927.2995 6519600.043
62033;09:29:21;843571.5575 6519761.08;843941.3852 6520566.797
62034;09:29:21;843941.3852 6520566.797;844027.9993 6522361.347
62035;09:29:21;843577.7794 6521157.621;843481.8564 6519806.746
62043;09:29:22;846059.1478 6520952.83;845026.9649 6519861.956
62045;09:29:23;844877.3947 6520926.501;844511.048 6522274.144
62051;09:29:24;843600.8063 6522437.141;846526.091 6522622.425
62052;09:29:24;847125.9535 6520130.761;846867.3347 6520829.771
62053;09:29:24;844927.0419 6520109.529;845825.2589 6521210.53
62055;09:29:24;843489.1094 6520922.048;844152.9585 6519464.459
62059;09:29:25;844462.4622 6522636.786;843414.1561 6521737.975
62060;09:29:25;846393.7584 6521664.463;844621.0084 6520562.282
62061;09:29:25;846751.487 6520017.166;847941.6686 6518705.184
62065;09:29:26;845372.4425 6521687.432;844908.3074 6521462.062
62068;09:29:26;845397.9963 6519821.861;843657.1883 6520686.169
62069;09:29:26;844672.8952 6520729.768;845855.5443 6522094.353
62070;09:29:26;844685.2605 6521671.654;844433.1069 6522261.75
62074;09:29:26;846689.213 6522022.182;847667.4793 6519402.847
62081;09:29:27;849255.4823 6519706.919;845239.3324 6519473.741
62083;09:29:28;844452.8854 6521128.804;845346.5888 6523148.009
62085;09:29:28;844783.4909 6520671.412;844216.036 6519235.889
62091;09:29:28;845187.6371 6519790.974;846287.9709 6522802.439
62092;09:29:28;846862.3251 6519159.137;843491.806 6519746.995
62095;09:29:29;845932.4228 6520720.039;847990.5337 6519097.375
62097;09:29:29;843538.9395 6521022.199;848313.2949 6519738.342
62104;09:29:30;844920.9706 6520237.055;844108.7163 6520893.914
62107;09:29:30;844543.4603 6522695.337;844717.8149 6519204.452
62116;09:29:31;846017.92 6522385.656;845422.3474 6521969.173
62123;09:29:32;846959.207 6520665.515;844678.8083 6520553.847
62125;09:29:32;845648.8001 6519770.047;846143.0149 6520027.255
62126;09:29:32;846179.2721 6519728.231;846098.2777 6522214.545
62130;09:29:33;846131.7664 6520155.877;843628.3962 6522021.957
62134;09:29:33;846249.6807 6521459.836;846985.2387 6521882.494
62136;09:29:33;845833.9252 6521112.699;845403.4197 6519724.238
62140;09:29:34;845645.0623 6519627.934;844018.2536 6520300.667
62152;09:29:35;846459.6908 6520577.669;845686.6898 6522080.548
62154;09:29:35;846003.5936 6522208.958;844012.2754 6522712.842
62160;09:29:35;845991.2041 6521749.893;847671.0732 6519447.367
62165;09:29:35;843180.5719 6521109.722;843111.8668 6519862.964
62166;09:29:35;845469.2597 6520620.008;845408.4446 6519512.19
62168;09:29:36;843788.9858 6520668.151;844452.8854 6521128.804
62174;09:29:36;847205.7737 6521739.35;844686.7376 6520332.873
62179;09:29:37;846643.0914 6521401.879;844221.9763 6519790.082
62183;09:29:37;843966.0061 6520478.982;843656.9246 6519834.17
62187;09:29:37;847429.802 6520233.586;844303.8106 6522377.564
62191;09:29:38;844231.8974 6522417.781;844698.6786 6522619.701
62193;09:29:38;845605.5719 6520630.789;844720.6821 6522350.09
62195;09:29:38;845622.9858 6520364.69;843211.6657 6519818.562
62200;09:29:38;845567.5007 6523194.997;845775.3136 6520793.564
62201;09:29:39;847274.6899 6519570.029;845341.1697 6522154.346
62207;09:29:39;847128.9761 6521917.043;845392.0256 6522008.923
62215;09:29:40;846647.9467 6521398.67;846526.091 6522622.425
62216;09:29:40;846484.8654 6520047.792;845170.2212 6520116.389
62217;09:29:40;845631.5569 6521020.422;847667.4793 6519402.847
62218;09:29:40;846399.9757 6520091.179;843466.9239 6519682.242
62229;09:29:41;843158.0063 6519758.082;846393.1328 6519321.466
62233;09:29:41;845219.1805 6519788.745;846994.837 6519145.647
62239;09:29:42;843656.9246 6519834.17;844958.8133 6519945.575
62243;09:29:42;845060.5898 6521279.389;844835.3984 6520699.342
62245;09:29:43;844877.3947 6520926.501;846697.1667 6519139.635
62252;09:29:43;848267.9291 6518687.509;844510.7909 6520954.402
62257;09:29:43;845123.5966 6522842.344;843289.0423 6520478.826
62262;09:29:44;843833.364 6520764.721;845387.077 6521332.317
62264;09:29:44;846000.7495 6520063.274;846106.2291 6522468.002
62265;09:29:44;844264.9117 6520683.518;847773.5293 6519634.605
62268;09:29:44;847377.1754 6521452.684;843418.1928 6519736.388
62269;09:29:45;845720.8988 6521807.893;846994.2527 6519125.083
62270;09:29:45;847126.2293 6521253.814;848483.8031 6519460.884
62272;09:29:45;847328.3424 6520962.073;847191.0906 6521580.089
62279;09:29:45;845109.7048 6520745.245;844540.4228 6522103.21
62282;09:29:45;846393.1328 6519321.466;843750.7392 6520110.738
62284;09:29:46;844132.2 6520287.42;843833.364 6520764.721
62286;09:29:46;843086.1076 6520340.691;843676.045 6519709.17
62288;09:29:46;846830.0385 6519825.971;847581.0888 6519515.271
62292;09:29:47;844686.4697 6520489.637;844184.5393 6519286.383
62293;09:29:47;843505.6086 6520190.183;845938.8614 6519636.975
62296;09:29:47;844462.4622 6522636.786;844795.1086 6520707.0
62299;09:29:48;845206.1388 6520898.145;844923.6702 6519857.294
62302;09:29:48;847137.2455 6521928.978;844068.2774 6519433.924
62303;09:29:48;843362.6147 6520560.763;843561.6331 6519819.72
62308;09:29:49;844061.4482 6520751.189;844783.8386 6519852.411
62313;09:29:49;844035.4799 6520003.002;843977.8299 6519378.482
62314;09:29:49;844692.3459 6521210.769;844467.7653 6519232.273
62318;09:29:50;844721.5665 6519756.662;847316.5033 6519323.085
62319;09:29:50;845645.0084 6520368.307;844723.0419 6520642.157
62321;09:29:51;846013.4133 6519841.427;848162.2837 6518811.592
62322;09:29:51;845004.7172 6520112.475;845991.9529 6522540.405
62325;09:29:51;843419.5184 6520211.846;846215.107 6520736.602
62329;09:29:51;848300.8337 6518902.695;845796.2565 6520141.231
62334;09:29:51;846486.5983 6519673.637;846671.0543 6522572.571
62342;09:29:53;843955.3738 6520478.769;846908.8203 6519165.804
62346;09:29:53;848051.6936 6519849.773;847563.4485 6520269.013
62350;09:29:53;848208.7517 6518980.45;847069.4304 6521716.272
62351;09:29:53;844454.1353 6520591.911;846436.285 6519590.165
62352;09:29:54;843388.1519 6519921.362;845379.8067 6521970.452
62354;09:29:54;844454.1353 6520591.911;843143.8085 6519886.858
62358;09:29:54;845270.4956 6522972.456;846232.9783 6523084.196
62362;09:29:54;843561.6331 6519819.72;845011.1903 6519946.128
62365;09:29:54;847595.8047 6520250.688;846348.3935 6522741.484
62371;09:29:55;843492.4008 6520135.059;846386.5535 6519708.735
62376;09:29:55;846049.4619 6521490.237;846685.5159 6522187.078
62377;09:29:55;843703.7267 6519971.127;843786.8445 6520593.676
62385;09:29:56;845848.0464 6519695.911;843608.387 6520147.393
62389;09:29:56;845239.3324 6519473.741;848626.1678 6519918.092
62391;09:29:56;846136.8137 6520104.022;846832.7813 6519873.802
62395;09:29:56;846927.4273 6521583.038;843945.4332 6519662.304
62397;09:29:57;844696.5267 6520275.053;844414.0533 6519644.898
62399;09:29:57;843066.933 6519629.325;844251.9836 6520020.307
62404;09:29:57;843188.2145 6521067.445;846569.1503 6520074.444
62406;09:29:57;845639.8947 6521520.489;847322.4723 6519323.694
62413;09:29:58;844530.6181 6522470.002;843541.4213 6519952.545
62414;09:29:58;845306.7003 6520820.547;843805.5554 6520452.586
62416;09:29:58;847568.2683 6519292.71;846896.7879 6519219.522
62423;09:29:59;843676.045 6519709.17;845992.5042 6519621.02
62427;09:29:59;846833.5984 6520004.686;848405.7553 6519933.863
62428;09:29:59;843676.045 6519709.17;844132.2 6520287.42
62429;09:29:59;843456.2793 6520506.051;844498.5663 6520807.013
62431;09:29:59;843066.933 6519629.325;844916.6894 6520350.332
