idstation;nom;adresse1;adresse2;commune;numdansarrondissement;nbbornettes;stationbonus;pole;ouverte;achevement;validite;gid;code_insee;lon;lat
5006;Quai Romain Rolland;Quai Romain Rolland;Face au Palais de Justice;Lyon 5e Arrondissement;6;17;;Vieux Lyon;True;Monté;Validé;254;69385;4,828869803446583;45,762009352085066
1005;Meissonnier;3, Place Meissonnier;;Lyon 1er Arrondissement;5;16;;Maillage - Centre ville;True;Monté;Validé;329;69381;4,83283358305682;45,76608506687655
3100;Sisley /  Dauphiné;5, Rue Professeur Paul Sisley;Angle Rue du Dauphiné;Lyon 3e Arrondissement;100;17;;Jardin public - Tram T3;True;Monté;Validé;114;69383;4,868750600228422;45,752486432190686
3088;Place Guichard;65, Rue Mazenod;;Lyon 3e Arrondissement;88;16;;Métro B - Bourse du travail;True;Monté;Validé;248;69383;4,846453225948515;45,75881520506402
4017;Place des Tapis;Face 12, Boulevard des Canuts;;Lyon 4e Arrondissement;17;17;;Coeur de quartier;True;Monté;Validé;327;69384;4,829621096225884;45,77602649138848
4005;Place Bertone;Face 1, Place Marcel Bertone;;Lyon 4e Arrondissement;5;12;;Coeur quartier;True;Monté;Validé;285;69384;4,834500942111278;45,777617376522315
1034;Carmélites;Face 30, Montée des Carmélites;;Lyon 1er Arrondissement;34;16;;Pentes - Jardin public;True;Monté;Validé;33;69381;4,829304232589043;45,770022924069515
2024;Herriot / Maupin;98, Rue du Président Edouard Herriot;;Lyon 2e Arrondissement;24;25;;Commerces - Centre ville;True;Monté;En projet ou en cours de validation;223;69382;4,833895146035451;45,759018952892355
2040;St Antoine / Grenette;12, Quai Saint Antoine;;Lyon 2e Arrondissement;;23;;Commerces - Centre ville;True;Monté;Validé;88;69382;4,832091940710831;45,763358386582404
4004;Hénon;60, Boulevard des Canuts;Angle Rue Jacques-Louis Hénon;Lyon 4e Arrondissement;4;22;;Métro C - Itinéraire cyclable;True;Monté;Validé;416;69384;4,827648401087957;45,77975536713156
3019;Part Dieu / Deruelle;Boulevard Marius Vivier-Merle;Angle Boulevard Eugène Deruelle;Lyon 3e Arrondissement;;39;;Centre commercial - Gare SNCF;True;Monté;Validé;404;69383;4,857512154766766;45,763254442033094
2014;Jacobins;1, Rue Jean de Tournes;;Lyon 2e Arrondissement;14;26;;Coeur quartier - Commerces;True;Monté;Validé;428;69382;4,834304228535888;45,76075169507551
4014;Philippe de Lassalle / Pillement;Face 38, Rue Philippe de Lassalle;Angle Rue Pillement;Lyon 4e Arrondissement;14;13;;Maillage;True;Monté;Validé;203;69384;4,820538470711451;45,77742064795637
6042;Cité Internationale / Résidence Hôtelière;35, Quai Charles de Gaulle;Côté Allée Achille Lignon;Lyon 6e Arrondissement;42;28;;Cité internationale - Résidence hôtelière - Parc de la Tête d'Or;True;Monté;Validé;192;69386;4,856503323071327;45,784814479818984
9014;Quai du Commerce;Face 18, Quai du Commerce;;Lyon 9e Arrondissement;14;30;;Itinéraires cyclables - Stade;True;Monté;Validé;105;69389;4,810478278467586;45,7820631990779
6006;Boulevard des Belges;49, Boulevard des Belges;;Lyon 6e Arrondissement;6;15;;Parc de la Tête d'Or;True;Monté;Validé;11;69386;4,851989498915179;45,77332703829208
6012;Place Puvis de Chavannes;Face 5, Place Puvis de Chavannes;Angle rue Vendôme;Lyon 6e Arrondissement;12;10;;Centre ville;True;Monté;Validé;92;69386;4,844603635748358;45,771757085590764
6004;Foch;11, Cours Franklin Roosevelt;Angle Rue Vendôme;Lyon 6e Arrondissement;4;20;;Métro A - Coeur quartier;True;Monté;Validé;226;69386;4,844764938842582;45,768851369776705
6003;Avenue Verguin;Face 14, Avenue Verguin;Devant l'entrée du parc;Lyon 6e Arrondissement;3;20;;Parc de la Tête d'Or - Lycée du Parc;True;Monté;Validé;294;69386;4,856326781358822;45,77291139746561
6022;Place Maréchal Lyautey;5, Place Maréchal Lyautey;;Lyon 6e Arrondissement;22;20;;Centre ville;True;Monté;Validé;422;69386;4,842317953887165;45,769373057773876
6040;Les Halles;Face 149, Rue Boileau;;Lyon 6e Arrondissement;40;15;;Halles de Lyon;True;Monté;Validé;54;69386;4,849930546075753;45,76405761273627
6001;Gare des Brotteaux;4, Place Jules Ferry;;Lyon 6e Arrondissement;1;16;;Places Jules Ferry - Métro B - Parking - Restaurants;True;Monté;Validé;75;69386;4,858992167312562;45,76690958028361
8037;Cazeneuve;Face 42, Rue Paul Cazeneuve;Angle Square René Picod;Lyon 8e Arrondissement;37;19;;Quartier d'habitation - Lycée - Tram T4;True;Monté;Validé;136;69388;4,862902379294158;45,73402009181408
8056;Delore / Audibert et Lavirotte;Face 69, Rue Audibert et Lavirotte;;Lyon 8e Arrondissement;56;18;;Maillage;True;Monté;Validé;156;69388;4,856812818671199;45,735795232076704
8034;Berthelot / Villon;Face 98, Rue Villon;Angle Avenue Berthelot;Lyon 8e Arrondissement;34;13;;Tram T2;True;Monté;Validé;266;69388;4,862732783204483;45,73830233572538
8010;Place Mendès France;95, Avenue de l'Europe;;Lyon 8e Arrondissement;10;20;;Tram T4, T2 - Place - Commerces - Logements;True;Monté;Validé;279;69388;4,859416412882197;45,74005164652071
9043;Marietton Ouest;Face 77b, Rue Marietton;;Lyon 9e Arrondissement;43;20;;Maillage;True;Monté;Validé;7;69389;4,799737660970007;45,776085042893605
9040;Place Rhodiacéta;53, Rue du Chapeau Rouge;Place de la Rhodiacéta;Lyon 9e Arrondissement;40;12;;ANPE - Bureaux - Enseignement secondaire - Logements;True;Monté;Validé;27;69389;4,8075804142518965;45,770990641162186
9020;Bourbonnais;45, Rue du Bourbonnais;Angle Rue Docteur Horand et Avenue Joannès Masset;Lyon 9e Arrondissement;20;12;;Maillage - Logements;True;Monté;Validé;222;69389;4,800287929393639;45,773464565999284
9044;Masset / Saint-Pierre de Vaise;17, Avenue Joannès Masset;Angle Rue Saint Pierre de Vaise;Lyon 9e Arrondissement;44;16;;Activités - Maillage;True;Monté;Validé;231;69389;4,800900483241144;45,770476920081926
6025;Place d'Helvétie;Face 5, Place d'Helvétie;;Lyon 6e Arrondissement;;30;;Parc de la Tête d'Or - Quai;True;Monté;Validé;174;69386;4,841974949018818;45,77328256911876
6024;Tronchet / Anatole France;115, Rue Tronchet;Angle Boulevard Anatole France;Lyon 6e Arrondissement;24;10;;Lycée du Parc - Piscine Tronchet;True;Monté;Validé;49;69386;4,856752177467546;45,77073715464022
6039;Garibaldi / Bugeaud;Face 99, Rue Bugeaud;Place Cardinal Jean Villot;Lyon 6e Arrondissement;;20;;Centre ville;True;Monté;Validé;150;69386;4,852085981246816;45,76669219389977
6045;Brotteaux / Vauban;33, Boulevard des Brotteaux;;Lyon 6e Arrondissement;45;15;;Commerces - Maillage;True;Monté;Validé;315;69386;4,8570018759142295;45,766367311284306
5016;Point du Jour / Granges;49, Avenue du Point du Jour;;Lyon 5e Arrondissement;16;13;;Mairie de Lyon 5ème;True;Monté;Validé;413;69385;4,802711079169013;45,756193928676254
5026;Rue de la Baleine;13, Quai Romain Rolland;Angle Rue de la Baleine;Lyon 5e Arrondissement;26;14;;Vieux Lyon;True;Monté;Validé;30;69385;4,829011477421789;45,76338371026079
6020;Musée Guimet;28, Boulevard des Belges;Angle Rue Morellet;Lyon 6e Arrondissement;20;15;;Musée Guimet - Itinéraire cyclable;True;Monté;Validé;288;69386;4,848477101851376;45,774504873006585
7051;Guillotière / Nicolaï;241, Grande Rue de la Guillotière;;Lyon 7e Arrondissement;;30;;;True;Monté;En projet ou en cours de validation;409;69387;4,856343254060282;45,747931255081625
7001;Place Gabriel Péri;19, Cours Gambetta;;Lyon 3e Arrondissement;1;24;;Métro D - Tram T1 - Coeur quartier - Commerces;True;Monté;Validé;341;69383;4,843854661521992;45,755059619706465
